,Circle,Police Station,Event Type,Create Date/Time
2659,C2,PS3,Dispute,23-04-2021 00:58
2660,C2,PS3,Corona,23-04-2021 01:26
2661,C2,PS3,Dispute,23-04-2021 04:32
2662,C2,PS3,Dispute,23-04-2021 06:37
2663,C2,PS3,Threat In Person,23-04-2021 11:21
2664,C2,PS3,Crime On Phone Mobile Social Media Internet,23-04-2021 12:10
2665,C2,PS3,Dispute,23-04-2021 12:11
2666,C2,PS3,Threat In Person,23-04-2021 12:42
2667,C2,PS3,Dispute,23-04-2021 12:58
2668,C2,PS3,Theft,23-04-2021 13:06
2669,C2,PS3,Dispute,23-04-2021 13:30
2670,C2,PS3,Suspicious Person Information,23-04-2021 16:04
2671,C2,PS3,Theft,23-04-2021 16:10
2672,C2,PS3,Dispute,23-04-2021 16:25
2673,C2,PS3,Robbery,23-04-2021 16:36
2678,C2,PS3,Dispute,23-04-2021 17:46
2679,C2,PS3,Threat In Person,23-04-2021 19:02
2680,C2,PS3,Domestic Violence,23-04-2021 19:18
2681,C2,PS3,Corona,23-04-2021 19:30
2682,C2,PS3,Dispute,23-04-2021 20:08
2683,C2,PS3,Dispute,23-04-2021 20:32
2684,C2,PS3,Corona,23-04-2021 20:34
2685,C2,PS3,Dispute,23-04-2021 21:23
2686,C2,PS3,Domestic Violence,23-04-2021 21:49
2687,C2,PS3,Female Sexual Harrassment,23-04-2021 21:53
2688,C2,PS3,Domestic Violence,23-04-2021 21:59
2689,C2,PS3,Domestic Violence,23-04-2021 22:14
2690,C2,PS3,Dispute,23-04-2021 22:47
2692,C2,PS3,Dispute,24-04-2021 01:43
2693,C2,PS3,Domestic Violence,24-04-2021 08:25
2694,C2,PS3,Property Disputes,24-04-2021 08:50
2697,C2,PS3,Domestic Violence,24-04-2021 13:17
2698,C2,PS3,Sos,24-04-2021 13:43
2699,C2,PS3,Corona,24-04-2021 14:48
2700,C2,PS3,Dispute,24-04-2021 15:09
2701,C2,PS3,Threat In Person,24-04-2021 15:11
2702,C2,PS3,Threat In Person,24-04-2021 16:46
2703,C2,PS3,Dispute,24-04-2021 17:13
2705,C2,PS3,Crime On Phone Mobile Social Media Internet,24-04-2021 18:38
2706,C2,PS3,Threat In Person,24-04-2021 19:08
2707,C2,PS3,Domestic Violence,24-04-2021 19:20
2708,C2,PS3,Dispute,24-04-2021 19:56
2709,C2,PS3,Corona,24-04-2021 20:17
2711,C2,PS3,Small Fire,24-04-2021 21:06
2712,C2,PS3,Domestic Violence,24-04-2021 23:51
2713,C2,PS3,Threat In Person,25-04-2021 00:12
2714,C2,PS3,Suspicious Person Information,25-04-2021 00:57
2716,C2,PS3,Information Against Police,25-04-2021 11:45
2717,C2,PS3,Domestic Violence,25-04-2021 12:06
2719,C2,PS3,Corona,25-04-2021 13:10
2720,C2,PS3,Corona,25-04-2021 14:46
2722,C2,PS3,Corona,25-04-2021 17:29
2723,C2,PS3,Dispute,25-04-2021 18:05
2724,C2,PS3,Dispute,25-04-2021 18:32
2726,C2,PS3,Dispute,25-04-2021 18:45
2728,C2,PS3,Animals Related,25-04-2021 19:29
2730,C2,PS3,Dispute,25-04-2021 19:43
2731,C2,PS3,Suicide,25-04-2021 20:07
2732,C2,PS3,Threat On Phone Email Social Media,25-04-2021 21:24
2733,C2,PS3,Missing,26-04-2021 00:10
2734,C2,PS3,Threat In Person,26-04-2021 00:20
2735,C2,PS3,Threat In Person,26-04-2021 01:07
2736,C2,PS3,Dispute,26-04-2021 02:46
2737,C2,PS3,Female Sexual Harrassment,26-04-2021 06:12
2738,C2,PS3,Corona,26-04-2021 06:48
2740,C2,PS3,Dispute,26-04-2021 10:03
2741,C2,PS3,Dispute,26-04-2021 10:35
2742,C2,PS3,Dispute,26-04-2021 10:48
2743,C2,PS3,Dispute,26-04-2021 12:16
2744,C2,PS3,Dispute,26-04-2021 12:19
2745,C2,PS3,Corona,26-04-2021 12:23
2746,C2,PS3,Dispute,26-04-2021 12:58
2747,C2,PS3,Domestic Violence,26-04-2021 13:02
2748,C2,PS3,Dispute,26-04-2021 13:52
2749,C2,PS3,Threat In Person,26-04-2021 15:08
2750,C2,PS3,Dispute,26-04-2021 15:12
2751,C2,PS3,Corona,26-04-2021 17:22
2752,C2,PS3,Dispute,26-04-2021 18:02
2753,C2,PS3,Domestic Violence,26-04-2021 18:06
2754,C2,PS3,Theft,26-04-2021 18:17
2755,C2,PS3,Dispute,26-04-2021 18:47
2756,C2,PS3,Domestic Violence,26-04-2021 19:01
2757,C2,PS3,Theft,26-04-2021 20:08
2758,C2,PS3,Dispute,26-04-2021 21:04
2759,C2,PS3,Dispute,26-04-2021 21:11
2760,C2,PS3,Threat In Person,26-04-2021 21:15
2761,C2,PS3,Dispute,26-04-2021 21:38
2763,C2,PS3,Corona,26-04-2021 21:50
2764,C2,PS3,Dispute,26-04-2021 22:14
2765,C2,PS3,Threat In Person,26-04-2021 22:20
2766,C2,PS3,Dispute,26-04-2021 23:16
2767,C2,PS3,Domestic Violence,26-04-2021 23:25
2768,C2,PS3,Threat In Person,27-04-2021 01:14
2769,C2,PS3,Attempted Murder,27-04-2021 01:18
2770,C2,PS3,Dispute,27-04-2021 06:45
2771,C2,PS3,Theft,27-04-2021 07:56
2772,C2,PS3,Animals Related,27-04-2021 08:54
2773,C2,PS3,Domestic Violence,27-04-2021 09:34
2774,C2,PS3,Dispute,27-04-2021 09:36
2775,C2,PS3,Property Disputes,27-04-2021 10:41
2776,C2,PS3,Property Disputes,27-04-2021 10:43
2777,C2,PS3,Information Against Other Government Departments,27-04-2021 10:45
2778,C2,PS3,Theft,27-04-2021 11:13
2779,C2,PS3,Theft,27-04-2021 11:28
2780,C2,PS3,Theft,27-04-2021 11:37
2781,C2,PS3,Information Against Police,27-04-2021 11:38
2783,C2,PS3,Domestic Violence,27-04-2021 16:21
2784,C2,PS3,Domestic Violence,27-04-2021 16:25
2785,C2,PS3,Dispute,27-04-2021 16:28
2786,C2,PS3,Threat In Person,27-04-2021 16:32
2787,C2,PS3,Dispute,27-04-2021 16:36
2788,C2,PS3,Domestic Violence,27-04-2021 16:37
2790,C2,PS3,Theft,27-04-2021 18:28
2791,C2,PS3,Threat In Person,27-04-2021 19:19
2792,C2,PS3,Dispute,27-04-2021 19:23
2793,C2,PS3,Threat In Person,27-04-2021 19:28
2794,C2,PS3,Dispute,27-04-2021 19:40
2795,C2,PS3,Domestic Violence,27-04-2021 19:45
2796,C2,PS3,Dispute,27-04-2021 19:46
2797,C2,PS3,Dispute,27-04-2021 19:48
2798,C2,PS3,Dispute,27-04-2021 19:54
2799,C2,PS3,Robbery,27-04-2021 20:12
2800,C2,PS3,Dispute,27-04-2021 20:21
2801,C2,PS3,Threat In Person,27-04-2021 20:26
2802,C2,PS3,Dispute,27-04-2021 20:40
2803,C2,PS3,Corona,27-04-2021 21:06
2804,C2,PS3,Attempted Murder,27-04-2021 21:19
2805,C2,PS3,Dispute,27-04-2021 21:34
2806,C2,PS3,Female Harrassment,27-04-2021 21:39
2807,C2,PS3,Domestic Violence,27-04-2021 21:40
2808,C2,PS3,Threat In Person,27-04-2021 21:43
2809,C2,PS3,Crime On Phone Mobile Social Media Internet,27-04-2021 22:19
2810,C2,PS3,Dispute,27-04-2021 22:46
2811,C2,PS3,Attempted Murder,27-04-2021 22:48
2812,C2,PS3,Attempted Murder,27-04-2021 22:48
2813,C2,PS3,Attempted Murder,27-04-2021 22:49
2814,C2,PS3,Information Against Police,27-04-2021 22:49
2815,C2,PS3,Crime On Phone Mobile Social Media Internet,27-04-2021 22:56
2816,C2,PS3,Information Against Police,27-04-2021 23:00
2817,C2,PS3,Information Against Police,27-04-2021 23:01
2818,C2,PS3,Crime On Phone Mobile Social Media Internet,27-04-2021 23:51
2819,C2,PS3,Domestic Violence,27-04-2021 23:57
2820,C2,PS3,Dispute,28-04-2021 00:50
2821,C2,PS3,Theft,28-04-2021 04:08
2822,C2,PS3,Medium Fire,28-04-2021 04:56
2823,C2,PS3,Medium Fire,28-04-2021 05:26
2824,C2,PS3,Medium Fire,28-04-2021 05:44
2825,C2,PS3,Female Harrassment,28-04-2021 07:23
2826,C2,PS3,Domestic Violence,28-04-2021 08:29
2827,C2,PS3,Threat In Person,28-04-2021 08:45
2828,C2,PS3,Found Deadbody,28-04-2021 11:04
2829,C2,PS3,Threat In Person,28-04-2021 11:21
2830,C2,PS3,Threat In Person,28-04-2021 11:24
2832,C2,PS3,Threat In Person,28-04-2021 16:11
2833,C2,PS3,Missing,28-04-2021 16:32
2835,C2,PS3,Threat In Person,28-04-2021 20:07
2836,C2,PS3,Dispute,28-04-2021 20:10
2837,C2,PS3,Domestic Violence,28-04-2021 20:33
2839,C2,PS3,Dispute,28-04-2021 20:48
2840,C2,PS3,Dispute,28-04-2021 20:50
2841,C2,PS3,Information Against Police,28-04-2021 21:05
2842,C2,PS3,Dispute,28-04-2021 21:38
2843,C2,PS3,Dispute,28-04-2021 21:42
2844,C2,PS3,Domestic Violence,28-04-2021 22:06
2845,C2,PS3,Dispute,28-04-2021 22:07
2846,C2,PS3,Domestic Violence,28-04-2021 22:18
2847,C2,PS3,Animals Smugling,28-04-2021 22:19
2848,C2,PS3,Theft,28-04-2021 23:03
2849,C2,PS3,Threat In Person,28-04-2021 23:19
2850,C2,PS3,Dispute,29-04-2021 00:02
2851,C2,PS3,Information Against Police,29-04-2021 00:26
2852,C2,PS3,Theft,29-04-2021 06:57
2853,C2,PS3,Theft,29-04-2021 07:27
2854,C2,PS3,Accident,29-04-2021 07:59
2855,C2,PS3,Dispute,29-04-2021 08:33
2856,C2,PS3,Suspicious Object Information,29-04-2021 09:48
2857,C2,PS3,Domestic Violence,29-04-2021 09:52
2859,C2,PS3,Medium Fire,29-04-2021 11:25
2860,C2,PS3,Dispute,29-04-2021 13:30
2861,C2,PS3,Dispute,29-04-2021 13:31
2862,C2,PS3,Information Against Police,29-04-2021 13:32
2863,C2,PS3,Domestic Violence,29-04-2021 13:58
2864,C2,PS3,Domestic Violence,29-04-2021 14:19
2865,C2,PS3,Domestic Violence,29-04-2021 18:26
2866,C2,PS3,Dispute,29-04-2021 18:46
2867,C2,PS3,Corona,29-04-2021 19:03
2868,C2,PS3,Threat In Person,29-04-2021 20:30
2870,C2,PS3,Accident,29-04-2021 21:47
2871,C2,PS3,Threat In Person,29-04-2021 22:06
2872,C2,PS3,Dispute,29-04-2021 22:33
2873,C2,PS3,Threat In Person,29-04-2021 22:45
2874,C2,PS3,Missing,29-04-2021 23:12
2875,C2,PS3,Accident,29-04-2021 23:34
2876,C2,PS3,Domestic Violence,29-04-2021 23:48
2877,C2,PS3,Dispute,30-04-2021 02:56
2878,C2,PS3,Domestic Violence,30-04-2021 07:04
2879,C2,PS3,Domestic Violence,30-04-2021 08:23
2880,C2,PS3,Property Disputes,30-04-2021 08:28
2881,C2,PS3,Dispute,30-04-2021 09:11
2882,C2,PS3,Dispute,30-04-2021 09:17
2883,C2,PS3,,30-04-2021 10:10
2884,C2,PS3,Theft,30-04-2021 10:39
2885,C2,PS3,Dispute,30-04-2021 11:34
2886,C2,PS3,Domestic Violence,30-04-2021 12:44
2887,C2,PS3,Dispute,30-04-2021 13:13
2888,C2,PS3,Dispute,30-04-2021 15:32
2889,C2,PS3,Theft,30-04-2021 17:31
2890,C2,PS3,Corona,30-04-2021 18:35
2891,C2,PS3,Dispute,30-04-2021 19:59
2892,C2,PS3,Domestic Violence,30-04-2021 20:51
2893,C2,PS3,Threat In Person,30-04-2021 21:14
2894,C2,PS3,Dispute,30-04-2021 22:04
2895,C2,PS3,Dispute,30-04-2021 22:10
2896,C2,PS3,Domestic Violence,30-04-2021 22:10
2897,C2,PS3,Assault/Riot/Commotion,30-04-2021 22:16
2898,C2,PS3,Domestic Violence,30-04-2021 22:26
2899,C2,PS3,Dispute,30-04-2021 22:28
2900,C2,PS3,Domestic Violence,30-04-2021 22:55
2901,C2,PS3,Medium Fire,30-04-2021 23:40
2902,C2,PS3,Small Fire,30-04-2021 23:40
2903,C2,PS3,Medium Fire,30-04-2021 23:46
2904,C2,PS3,Dispute,30-04-2021 23:48
2906,C2,PS3,Attempted Murder,01-05-2021 00:33
2907,C2,PS3,Corona,01-05-2021 02:25
2908,C2,PS3,Female Sexual Harrassment,01-05-2021 03:11
2909,C2,PS3,Theft,01-05-2021 06:45
2910,C2,PS3,Threat In Person,01-05-2021 08:04
2911,C2,PS3,Dispute,01-05-2021 08:32
2912,C2,PS3,Domestic Violence,01-05-2021 09:03
2913,C2,PS3,Property Disputes,01-05-2021 09:26
2914,C2,PS3,Corona,01-05-2021 09:28
2915,C2,PS3,Dispute,01-05-2021 09:55
2916,C2,PS3,Domestic Violence,01-05-2021 10:09
2917,C2,PS3,Information Against Police,01-05-2021 11:47
2918,C2,PS3,Information Against Police,01-05-2021 12:07
2919,C2,PS3,Dispute,01-05-2021 12:31
2920,C2,PS3,Kidnap,01-05-2021 13:04
2921,C2,PS3,Dispute,01-05-2021 15:06
2923,C2,PS3,Theft,01-05-2021 17:05
2924,C2,PS3,Dispute,01-05-2021 17:16
2925,C2,PS3,Dispute,01-05-2021 17:41
2926,C2,PS3,Missing,01-05-2021 17:46
2927,C2,PS3,Dispute,01-05-2021 17:51
2928,C2,PS3,Dispute,01-05-2021 19:45
2929,C2,PS3,Domestic Violence,01-05-2021 19:46
2930,C2,PS3,Corona,01-05-2021 20:33
2931,C2,PS3,Threat In Person,01-05-2021 22:54
2932,C2,PS3,Dispute,02-05-2021 04:26
2933,C2,PS3,Property Disputes,02-05-2021 05:39
2934,C2,PS3,Information Against Police,02-05-2021 06:33
2935,C2,PS3,Dispute,02-05-2021 06:41
2936,C2,PS3,Property Disputes,02-05-2021 09:31
2937,C2,PS3,Property Disputes,02-05-2021 09:32
2938,C2,PS3,Domestic Violence,02-05-2021 09:37
2939,C2,PS3,Corona,02-05-2021 10:38
2940,C2,PS3,Corona,02-05-2021 11:01
2942,C2,PS3,Dispute,02-05-2021 14:20
2943,C2,PS3,Domestic Violence,02-05-2021 14:27
2944,C2,PS3,Corona,02-05-2021 15:15
2945,C2,PS3,Property Disputes,02-05-2021 15:17
2946,C2,PS3,Dispute,02-05-2021 17:17
2947,C2,PS3,Dispute,02-05-2021 17:28
2948,C2,PS3,Crime On Phone Mobile Social Media Internet,02-05-2021 19:35
2949,C2,PS3,Dispute,02-05-2021 20:51
2950,C2,PS3,Domestic Violence,02-05-2021 21:54
2951,C2,PS3,Crime On Phone Mobile Social Media Internet,02-05-2021 22:17
2952,C2,PS3,Crime On Phone Mobile Social Media Internet,02-05-2021 23:55
2953,C2,PS3,Threat In Person,02-05-2021 23:57
2954,C2,PS3,Domestic Violence,03-05-2021 00:03
2955,C2,PS3,Dispute,03-05-2021 00:12
2956,C2,PS3,Domestic Violence,03-05-2021 01:33
2957,C2,PS3,Dispute,03-05-2021 06:47
2958,C2,PS3,Missing,03-05-2021 08:51
2959,C2,PS3,Domestic Violence,03-05-2021 11:25
2960,C2,PS3,Dispute,03-05-2021 11:39
2961,C2,PS3,Dispute,03-05-2021 12:43
2962,C2,PS3,Domestic Violence,03-05-2021 15:34
2963,C2,PS3,Female Harrassment,03-05-2021 20:16
2964,C2,PS3,Excise Act Offenses,03-05-2021 20:59
2965,C2,PS3,Domestic Violence,03-05-2021 21:50
2966,C2,PS3,Dispute,03-05-2021 21:56
2967,C2,PS3,Female Harrassment,03-05-2021 22:21
2968,C2,PS3,Information Against Police,03-05-2021 22:42
2969,C2,PS3,Corona,03-05-2021 23:34
2970,C2,PS3,Information Against Police,03-05-2021 23:35
2971,C2,PS3,Theft,04-05-2021 00:04
2972,C2,PS3,Animals Related,04-05-2021 06:58
2973,C2,PS3,Medium Fire,04-05-2021 07:19
2974,C2,PS3,Corona,04-05-2021 10:55
2975,C2,PS3,Dispute,04-05-2021 11:22
2976,C2,PS3,Cyber Crimes,04-05-2021 14:39
2977,C2,PS3,Domestic Violence,04-05-2021 14:51
2979,C2,PS3,Corona,04-05-2021 19:43
2980,C2,PS3,Threat In Person,04-05-2021 21:50
2981,C2,PS3,Animals Related,04-05-2021 23:05
2982,C2,PS3,Dispute,05-05-2021 07:58
2983,C2,PS3,Dispute,05-05-2021 10:07
2985,C2,PS3,Dispute,05-05-2021 12:43
2986,C2,PS3,Cyber Crimes,05-05-2021 15:17
2987,C2,PS3,Corona,05-05-2021 15:21
2989,C2,PS3,Cyber Crimes,05-05-2021 16:33
2990,C2,PS3,Corona,05-05-2021 17:58
2991,C2,PS3,Domestic Violence,05-05-2021 18:42
2992,C2,PS3,Domestic Violence,05-05-2021 19:04
2993,C2,PS3,Corona,05-05-2021 19:36
2994,C2,PS3,Theft,05-05-2021 19:58
2995,C2,PS3,Threat In Person,05-05-2021 20:09
2996,C2,PS3,Information Against Police,05-05-2021 20:23
2997,C2,PS3,Information Against Police,05-05-2021 21:45
2998,C2,PS3,Attempted Murder,05-05-2021 22:12
2999,C2,PS3,Dispute,05-05-2021 23:40
3000,C2,PS3,Information Against Police,05-05-2021 23:41
3001,C2,PS3,Dispute,06-05-2021 00:09
3002,C2,PS3,Domestic Violence,06-05-2021 00:49
3003,C2,PS3,Dispute,06-05-2021 01:15
3004,C2,PS3,Domestic Violence,06-05-2021 01:46
3005,C2,PS3,Robbery,06-05-2021 10:17
3006,C2,PS3,Corona,06-05-2021 11:47
3008,C2,PS3,Threat In Person,06-05-2021 12:56
3009,C2,PS3,Domestic Violence,06-05-2021 14:12
3010,C2,PS3,Cyber Crimes,06-05-2021 14:44
3011,C2,PS3,Theft,06-05-2021 15:11
3012,C2,PS3,Corona,06-05-2021 15:45
3013,C2,PS3,Domestic Violence,06-05-2021 17:02
3014,C2,PS3,Theft,06-05-2021 18:31
3015,C2,PS3,Female Sexual Harrassment,06-05-2021 19:41
3016,C2,PS3,Encroachment,06-05-2021 19:46
3017,C2,PS3,Property Disputes,06-05-2021 19:47
3018,C2,PS3,Property Disputes,06-05-2021 19:52
3019,C2,PS3,Excise Act Offenses,06-05-2021 20:02
3020,C2,PS3,Domestic Violence,06-05-2021 20:44
3021,C2,PS3,Information Against Police,06-05-2021 22:40
3022,C2,PS3,Corona,07-05-2021 01:05
3023,C2,PS3,Threat In Person,07-05-2021 06:17
3024,C2,PS3,Dispute,07-05-2021 06:20
3025,C2,PS3,Dispute,07-05-2021 06:34
3026,C2,PS3,Crime On Phone Mobile Social Media Internet,07-05-2021 08:48
3027,C2,PS3,Dispute,07-05-2021 08:58
3028,C2,PS3,Animals Related,07-05-2021 10:12
3029,C2,PS3,Dispute,07-05-2021 10:42
3030,C2,PS3,Cyber Crimes,07-05-2021 10:48
3031,C2,PS3,Corona,07-05-2021 11:10
3032,C2,PS3,Information Against Police,07-05-2021 11:11
3033,C2,PS3,Property Disputes,07-05-2021 11:54
3034,C2,PS3,Threat In Person,07-05-2021 12:01
3036,C2,PS3,Corona,07-05-2021 13:19
3037,C2,PS3,Information Against Police,07-05-2021 14:57
3038,C2,PS3,Female Harrassment,07-05-2021 15:13
3039,C2,PS3,Dispute,07-05-2021 15:23
3040,C2,PS3,Dispute,07-05-2021 15:37
3041,C2,PS3,Dispute,07-05-2021 15:56
3042,C2,PS3,Crime On Phone Mobile Social Media Internet,07-05-2021 16:21
3043,C2,PS3,Threat In Person,07-05-2021 17:28
3044,C2,PS3,Theft,07-05-2021 18:48
3045,C2,PS3,Dispute,07-05-2021 19:27
3046,C2,PS3,Dispute,07-05-2021 20:52
3047,C2,PS3,Dispute,07-05-2021 21:18
3048,C2,PS3,Domestic Violence,07-05-2021 21:40
3049,C2,PS3,Dispute,07-05-2021 22:08
3050,C2,PS3,Domestic Violence,07-05-2021 22:47
3051,C2,PS3,Female Harrassment,07-05-2021 23:31
3052,C2,PS3,Female Harrassment,08-05-2021 05:17
3053,C2,PS3,Dispute,08-05-2021 06:26
3054,C2,PS3,Dispute,08-05-2021 08:13
3055,C2,PS3,Threat In Person,08-05-2021 08:50
3056,C2,PS3,Corona,08-05-2021 10:13
3057,C2,PS3,Missing,08-05-2021 10:20
3058,C2,PS3,Differently Abled People,08-05-2021 11:12
3059,C2,PS3,Property Disputes,08-05-2021 12:13
3060,C2,PS3,Information Against Police,08-05-2021 13:57
3061,C2,PS3,Found Deadbody,08-05-2021 15:01
3062,C2,PS3,Dispute,08-05-2021 15:48
3063,C2,PS3,Threat In Person,08-05-2021 17:48
3064,C2,PS3,Dispute,08-05-2021 18:10
3065,C2,PS3,Corona,08-05-2021 18:17
3066,C2,PS3,Theft,08-05-2021 18:39
3068,C2,PS3,Dispute,08-05-2021 19:43
3069,C2,PS3,Robbery,08-05-2021 21:11
3070,C2,PS3,Dispute,08-05-2021 21:19
3071,C2,PS3,Dispute,08-05-2021 21:54
3072,C2,PS3,Domestic Violence,08-05-2021 22:01
3073,C2,PS3,Information Against Police,08-05-2021 22:09
3074,C2,PS3,Female Harrassment,08-05-2021 22:20
3075,C2,PS3,Dacoity,08-05-2021 22:54
3076,C2,PS3,Female Harrassment,09-05-2021 00:27
3077,C2,PS3,Theft,09-05-2021 02:59
3078,C2,PS3,Female Harrassment,09-05-2021 04:29
3079,C2,PS3,Female Harrassment,09-05-2021 08:53
3080,C2,PS3,Dispute,09-05-2021 09:06
3081,C2,PS3,Information Against Police,09-05-2021 09:20
3082,C2,PS3,Encroachment,09-05-2021 09:24
3083,C2,PS3,Information Against Police,09-05-2021 09:35
3084,C2,PS3,Information Against Police,09-05-2021 10:41
3085,C2,PS3,Dispute,09-05-2021 12:48
3086,C2,PS3,Dispute,09-05-2021 13:07
3087,C2,PS3,Theft,09-05-2021 13:14
3088,C2,PS3,Sos,09-05-2021 15:02
3089,C2,PS3,Domestic Violence,09-05-2021 16:34
3090,C2,PS3,Threat In Person,09-05-2021 16:39
3091,C2,PS3,Suicide,09-05-2021 17:22
3092,C2,PS3,Dispute,09-05-2021 18:54
3093,C2,PS3,Crime On Phone Mobile Social Media Internet,09-05-2021 20:43
3094,C2,PS3,Dispute,09-05-2021 21:20
3095,C2,PS3,Threat In Person,09-05-2021 23:11
3096,C2,PS3,Dispute,10-05-2021 07:15
3097,C2,PS3,Dispute,10-05-2021 10:03
3098,C2,PS3,Corona,10-05-2021 10:18
3099,C2,PS3,Theft,10-05-2021 10:28
3100,C2,PS3,Female Harrassment,10-05-2021 11:36
3101,C2,PS3,Property Disputes,10-05-2021 13:03
3102,C2,PS3,Threat In Person,10-05-2021 16:27
3103,C2,PS3,Dispute,10-05-2021 18:05
3104,C2,PS3,Dispute,10-05-2021 18:32
3106,C2,PS3,Encroachment,10-05-2021 19:57
3107,C2,PS3,Corona,10-05-2021 20:37
3108,C2,PS3,Dispute,10-05-2021 23:06
3109,C2,PS3,Child Crime(Sexual Abuse),11-05-2021 03:38
3110,C2,PS3,Female Harrassment,11-05-2021 08:38
3111,C2,PS3,Dispute,11-05-2021 08:38
3112,C2,PS3,Corona,11-05-2021 11:43
3113,C2,PS3,Dispute,11-05-2021 11:46
3114,C2,PS3,Information Against Police,11-05-2021 14:15
3115,C2,PS3,Domestic Violence,11-05-2021 15:56
3116,C2,PS3,Dispute,11-05-2021 15:57
3117,C2,PS3,Crime On Phone Mobile Social Media Internet,11-05-2021 17:16
3118,C2,PS3,Encroachment,11-05-2021 17:45
3119,C2,PS3,Threat In Person,11-05-2021 18:26
3120,C2,PS3,Threat In Person,11-05-2021 18:35
3122,C2,PS3,Dispute,11-05-2021 19:56
3123,C2,PS3,Threat In Person,11-05-2021 20:05
3124,C2,PS3,Dispute,11-05-2021 20:10
3125,C2,PS3,Property Disputes,11-05-2021 20:22
3126,C2,PS3,Information Against Police,11-05-2021 20:28
3127,C2,PS3,Dispute,11-05-2021 20:59
3128,C2,PS3,Animals Related,11-05-2021 21:43
3129,C2,PS3,Dispute,11-05-2021 21:46
3130,C2,PS3,Animals Related,11-05-2021 22:19
3131,C2,PS3,Dispute,11-05-2021 22:23
3133,C2,PS3,Domestic Violence,11-05-2021 23:30
3134,C2,PS3,Animals Related,12-05-2021 05:14
3135,C2,PS3,Threat In Person,12-05-2021 06:30
3136,C2,PS3,Theft,12-05-2021 08:10
3137,C2,PS3,Threat In Person,12-05-2021 09:52
3138,C2,PS3,Theft,12-05-2021 11:49
3139,C2,PS3,Domestic Violence,12-05-2021 13:12
3140,C2,PS3,Dispute,12-05-2021 14:37
3141,C2,PS3,Dispute,12-05-2021 14:45
3142,C2,PS3,Domestic Violence,12-05-2021 14:54
3143,C2,PS3,Theft,12-05-2021 15:11
3144,C2,PS3,Theft,12-05-2021 15:16
3145,C2,PS3,Dispute,12-05-2021 16:11
3146,C2,PS3,Dispute,12-05-2021 16:59
3147,C2,PS3,Dispute,12-05-2021 17:47
3148,C2,PS3,Theft,12-05-2021 17:50
3149,C2,PS3,Dispute,12-05-2021 18:16
3150,C2,PS3,Dispute,12-05-2021 18:17
3151,C2,PS3,Information Against Police,12-05-2021 19:02
3152,C2,PS3,Corona,12-05-2021 19:11
3153,C2,PS3,Excise Act Offenses,12-05-2021 19:18
3154,C2,PS3,Dispute,12-05-2021 19:40
3155,C2,PS3,Threat In Person,12-05-2021 20:14
3156,C2,PS3,Threat In Person,12-05-2021 20:19
3157,C2,PS3,Dispute,12-05-2021 20:52
3158,C2,PS3,Female Sexual Harrassment,12-05-2021 20:55
3159,C2,PS3,Threat In Person,12-05-2021 20:56
3160,C2,PS3,Dispute,12-05-2021 21:01
3161,C2,PS3,Threat In Person,12-05-2021 21:19
3162,C2,PS3,Information Against Police,12-05-2021 22:56
3163,C2,PS3,Dispute,13-05-2021 03:09
3164,C2,PS3,Domestic Violence,13-05-2021 05:16
3165,C2,PS3,Female Harrassment,13-05-2021 07:37
3166,C2,PS3,Dispute,13-05-2021 08:36
3167,C2,PS3,Dispute,13-05-2021 09:10
3169,C2,PS3,Animals Related,13-05-2021 12:42
3170,C2,PS3,Dispute,13-05-2021 13:06
3171,C2,PS3,Dispute,13-05-2021 13:17
3173,C2,PS3,Domestic Violence,13-05-2021 13:40
3174,C2,PS3,Dispute,13-05-2021 13:45
3175,C2,PS3,Domestic Violence,13-05-2021 13:50
3176,C2,PS3,Domestic Violence,13-05-2021 13:58
3177,C2,PS3,Dispute,13-05-2021 14:22
3178,C2,PS3,Dispute,13-05-2021 15:00
3179,C2,PS3,Dispute,13-05-2021 15:10
3180,C2,PS3,Dispute,13-05-2021 15:17
3181,C2,PS3,Threat In Person,13-05-2021 16:42
3182,C2,PS3,Dispute,13-05-2021 16:49
3183,C2,PS3,Dispute,13-05-2021 16:54
3184,C2,PS3,Dispute,13-05-2021 17:30
3185,C2,PS3,Domestic Violence,13-05-2021 18:03
3186,C2,PS3,Robbery,13-05-2021 18:03
3187,C2,PS3,Dispute,13-05-2021 18:17
3188,C2,PS3,Corona,13-05-2021 19:56
3189,C2,PS3,Dispute,13-05-2021 21:13
3190,C2,PS3,Property Disputes,13-05-2021 22:04
3191,C2,PS3,Theft,13-05-2021 23:00
3192,C2,PS3,Female Sexual Harrassment,13-05-2021 23:13
3193,C2,PS3,Corona,13-05-2021 23:25
3194,C2,PS3,Dispute,13-05-2021 23:57
3195,C2,PS3,Threat In Person,14-05-2021 00:01
3196,C2,PS3,Threat In Person,14-05-2021 00:22
3197,C2,PS3,Corona,14-05-2021 06:05
3198,C2,PS3,Dispute,14-05-2021 07:19
3199,C2,PS3,Robbery,14-05-2021 07:31
3200,C2,PS3,Domestic Violence,14-05-2021 08:18
3201,C2,PS3,Dispute,14-05-2021 08:29
3202,C2,PS3,Dispute,14-05-2021 08:44
3203,C2,PS3,Theft,14-05-2021 09:17
3204,C2,PS3,Theft,14-05-2021 10:22
3205,C2,PS3,Threat In Person,14-05-2021 10:38
3206,C2,PS3,Dispute,14-05-2021 13:54
