,Circle,Police Station,Event Type,Create Date/Time
2627,C2,PS3,Dispute,2021-04-21 23:46:00
2630,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-04-22 09:03:00
2631,C2,PS3,Domestic Violence,2021-04-22 09:09:00
2633,C2,PS3,Dispute,2021-04-22 09:29:00
2634,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-04-22 10:02:00
2635,C2,PS3,Threat In Person,2021-04-22 11:16:00
2636,C2,PS3,Dispute,2021-04-22 11:30:00
2637,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-04-22 15:07:00
2638,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-04-22 15:12:00
2639,C2,PS3,Dispute,2021-04-22 15:32:00
2641,C2,PS3,Threat In Person,2021-04-22 15:58:00
2642,C2,PS3,Theft,2021-04-22 16:05:00
2643,C2,PS3,Dispute,2021-04-22 16:21:00
2644,C2,PS3,Dispute,2021-04-22 16:25:00
2646,C2,PS3,Domestic Violence,2021-04-22 17:57:00
2647,C2,PS3,Dispute,2021-04-22 18:11:00
2648,C2,PS3,Dispute,2021-04-22 19:38:00
2649,C2,PS3,Threat In Person,2021-04-22 19:56:00
2650,C2,PS3,Dispute,2021-04-22 20:26:00
2651,C2,PS3,Domestic Violence,2021-04-22 21:38:00
2653,C2,PS3,Dispute,2021-04-22 21:59:00
2655,C2,PS3,Threat In Person,2021-04-22 22:58:00
2658,C2,PS3,Female Sexual Harrassment,2021-04-23 00:47:00
2659,C2,PS3,Dispute,2021-04-23 00:58:00
2661,C2,PS3,Dispute,2021-04-23 04:32:00
2662,C2,PS3,Dispute,2021-04-23 06:37:00
2663,C2,PS3,Threat In Person,2021-04-23 11:21:00
2664,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-04-23 12:10:00
2665,C2,PS3,Dispute,2021-04-23 12:11:00
2666,C2,PS3,Threat In Person,2021-04-23 12:42:00
2667,C2,PS3,Dispute,2021-04-23 12:58:00
2668,C2,PS3,Theft,2021-04-23 13:06:00
2669,C2,PS3,Dispute,2021-04-23 13:30:00
2670,C2,PS3,Suspicious Person Information,2021-04-23 16:04:00
2671,C2,PS3,Theft,2021-04-23 16:10:00
2672,C2,PS3,Dispute,2021-04-23 16:25:00
2673,C2,PS3,Robbery,2021-04-23 16:36:00
2678,C2,PS3,Dispute,2021-04-23 17:46:00
2679,C2,PS3,Threat In Person,2021-04-23 19:02:00
2680,C2,PS3,Domestic Violence,2021-04-23 19:18:00
2682,C2,PS3,Dispute,2021-04-23 20:08:00
2683,C2,PS3,Dispute,2021-04-23 20:32:00
2685,C2,PS3,Dispute,2021-04-23 21:23:00
2686,C2,PS3,Domestic Violence,2021-04-23 21:49:00
2687,C2,PS3,Female Sexual Harrassment,2021-04-23 21:53:00
2688,C2,PS3,Domestic Violence,2021-04-23 21:59:00
2689,C2,PS3,Domestic Violence,2021-04-23 22:14:00
2690,C2,PS3,Dispute,2021-04-23 22:47:00
2692,C2,PS3,Dispute,2021-04-24 01:43:00
2693,C2,PS3,Domestic Violence,2021-04-24 08:25:00
2694,C2,PS3,Property Disputes,2021-04-24 08:50:00
2697,C2,PS3,Domestic Violence,2021-04-24 13:17:00
2698,C2,PS3,Sos,2021-04-24 13:43:00
2700,C2,PS3,Dispute,2021-04-24 15:09:00
2701,C2,PS3,Threat In Person,2021-04-24 15:11:00
2702,C2,PS3,Threat In Person,2021-04-24 16:46:00
2703,C2,PS3,Dispute,2021-04-24 17:13:00
2705,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-04-24 18:38:00
2706,C2,PS3,Threat In Person,2021-04-24 19:08:00
2707,C2,PS3,Domestic Violence,2021-04-24 19:20:00
2708,C2,PS3,Dispute,2021-04-24 19:56:00
2711,C2,PS3,Small Fire,2021-04-24 21:06:00
2712,C2,PS3,Domestic Violence,2021-04-24 23:51:00
2713,C2,PS3,Threat In Person,2021-04-25 00:12:00
2714,C2,PS3,Suspicious Person Information,2021-04-25 00:57:00
2716,C2,PS3,Information Against Police,2021-04-25 11:45:00
2717,C2,PS3,Domestic Violence,2021-04-25 12:06:00
2723,C2,PS3,Dispute,2021-04-25 18:05:00
2724,C2,PS3,Dispute,2021-04-25 18:32:00
2726,C2,PS3,Dispute,2021-04-25 18:45:00
2728,C2,PS3,Animals Related,2021-04-25 19:29:00
2730,C2,PS3,Dispute,2021-04-25 19:43:00
2731,C2,PS3,Suicide,2021-04-25 20:07:00
2732,C2,PS3,Threat On Phone Email Social Media,2021-04-25 21:24:00
2733,C2,PS3,Missing,2021-04-26 00:10:00
2734,C2,PS3,Threat In Person,2021-04-26 00:20:00
2735,C2,PS3,Threat In Person,2021-04-26 01:07:00
2736,C2,PS3,Dispute,2021-04-26 02:46:00
2737,C2,PS3,Female Sexual Harrassment,2021-04-26 06:12:00
2740,C2,PS3,Dispute,2021-04-26 10:03:00
2741,C2,PS3,Dispute,2021-04-26 10:35:00
2742,C2,PS3,Dispute,2021-04-26 10:48:00
2743,C2,PS3,Dispute,2021-04-26 12:16:00
2744,C2,PS3,Dispute,2021-04-26 12:19:00
2746,C2,PS3,Dispute,2021-04-26 12:58:00
2747,C2,PS3,Domestic Violence,2021-04-26 13:02:00
2748,C2,PS3,Dispute,2021-04-26 13:52:00
2749,C2,PS3,Threat In Person,2021-04-26 15:08:00
2750,C2,PS3,Dispute,2021-04-26 15:12:00
2752,C2,PS3,Dispute,2021-04-26 18:02:00
2753,C2,PS3,Domestic Violence,2021-04-26 18:06:00
2754,C2,PS3,Theft,2021-04-26 18:17:00
2755,C2,PS3,Dispute,2021-04-26 18:47:00
2756,C2,PS3,Domestic Violence,2021-04-26 19:01:00
2757,C2,PS3,Theft,2021-04-26 20:08:00
2758,C2,PS3,Dispute,2021-04-26 21:04:00
2759,C2,PS3,Dispute,2021-04-26 21:11:00
2760,C2,PS3,Threat In Person,2021-04-26 21:15:00
2761,C2,PS3,Dispute,2021-04-26 21:38:00
2764,C2,PS3,Dispute,2021-04-26 22:14:00
2765,C2,PS3,Threat In Person,2021-04-26 22:20:00
2766,C2,PS3,Dispute,2021-04-26 23:16:00
2767,C2,PS3,Domestic Violence,2021-04-26 23:25:00
2768,C2,PS3,Threat In Person,2021-04-27 01:14:00
2769,C2,PS3,Attempted Murder,2021-04-27 01:18:00
2770,C2,PS3,Dispute,2021-04-27 06:45:00
2771,C2,PS3,Theft,2021-04-27 07:56:00
2772,C2,PS3,Animals Related,2021-04-27 08:54:00
2773,C2,PS3,Domestic Violence,2021-04-27 09:34:00
2774,C2,PS3,Dispute,2021-04-27 09:36:00
2775,C2,PS3,Property Disputes,2021-04-27 10:41:00
2776,C2,PS3,Property Disputes,2021-04-27 10:43:00
2777,C2,PS3,Information Against Other Government Departments,2021-04-27 10:45:00
2778,C2,PS3,Theft,2021-04-27 11:13:00
2779,C2,PS3,Theft,2021-04-27 11:28:00
2780,C2,PS3,Theft,2021-04-27 11:37:00
2781,C2,PS3,Information Against Police,2021-04-27 11:38:00
2783,C2,PS3,Domestic Violence,2021-04-27 16:21:00
2784,C2,PS3,Domestic Violence,2021-04-27 16:25:00
2785,C2,PS3,Dispute,2021-04-27 16:28:00
2786,C2,PS3,Threat In Person,2021-04-27 16:32:00
2787,C2,PS3,Dispute,2021-04-27 16:36:00
2788,C2,PS3,Domestic Violence,2021-04-27 16:37:00
2790,C2,PS3,Theft,2021-04-27 18:28:00
2791,C2,PS3,Threat In Person,2021-04-27 19:19:00
2792,C2,PS3,Dispute,2021-04-27 19:23:00
2793,C2,PS3,Threat In Person,2021-04-27 19:28:00
2794,C2,PS3,Dispute,2021-04-27 19:40:00
2795,C2,PS3,Domestic Violence,2021-04-27 19:45:00
2796,C2,PS3,Dispute,2021-04-27 19:46:00
2797,C2,PS3,Dispute,2021-04-27 19:48:00
2798,C2,PS3,Dispute,2021-04-27 19:54:00
2799,C2,PS3,Robbery,2021-04-27 20:12:00
2800,C2,PS3,Dispute,2021-04-27 20:21:00
2801,C2,PS3,Threat In Person,2021-04-27 20:26:00
2802,C2,PS3,Dispute,2021-04-27 20:40:00
2804,C2,PS3,Attempted Murder,2021-04-27 21:19:00
2805,C2,PS3,Dispute,2021-04-27 21:34:00
2806,C2,PS3,Female Harrassment,2021-04-27 21:39:00
2807,C2,PS3,Domestic Violence,2021-04-27 21:40:00
2808,C2,PS3,Threat In Person,2021-04-27 21:43:00
2809,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-04-27 22:19:00
2810,C2,PS3,Dispute,2021-04-27 22:46:00
2811,C2,PS3,Attempted Murder,2021-04-27 22:48:00
2812,C2,PS3,Attempted Murder,2021-04-27 22:48:00
2813,C2,PS3,Attempted Murder,2021-04-27 22:49:00
2814,C2,PS3,Information Against Police,2021-04-27 22:49:00
2815,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-04-27 22:56:00
2816,C2,PS3,Information Against Police,2021-04-27 23:00:00
2817,C2,PS3,Information Against Police,2021-04-27 23:01:00
2818,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-04-27 23:51:00
2819,C2,PS3,Domestic Violence,2021-04-27 23:57:00
2820,C2,PS3,Dispute,2021-04-28 00:50:00
2821,C2,PS3,Theft,2021-04-28 04:08:00
2822,C2,PS3,Medium Fire,2021-04-28 04:56:00
2823,C2,PS3,Medium Fire,2021-04-28 05:26:00
2824,C2,PS3,Medium Fire,2021-04-28 05:44:00
2825,C2,PS3,Female Harrassment,2021-04-28 07:23:00
2826,C2,PS3,Domestic Violence,2021-04-28 08:29:00
2827,C2,PS3,Threat In Person,2021-04-28 08:45:00
2828,C2,PS3,Found Deadbody,2021-04-28 11:04:00
2829,C2,PS3,Threat In Person,2021-04-28 11:21:00
2830,C2,PS3,Threat In Person,2021-04-28 11:24:00
2832,C2,PS3,Threat In Person,2021-04-28 16:11:00
2833,C2,PS3,Missing,2021-04-28 16:32:00
2835,C2,PS3,Threat In Person,2021-04-28 20:07:00
2836,C2,PS3,Dispute,2021-04-28 20:10:00
2837,C2,PS3,Domestic Violence,2021-04-28 20:33:00
2839,C2,PS3,Dispute,2021-04-28 20:48:00
2840,C2,PS3,Dispute,2021-04-28 20:50:00
2841,C2,PS3,Information Against Police,2021-04-28 21:05:00
2842,C2,PS3,Dispute,2021-04-28 21:38:00
2843,C2,PS3,Dispute,2021-04-28 21:42:00
2844,C2,PS3,Domestic Violence,2021-04-28 22:06:00
2845,C2,PS3,Dispute,2021-04-28 22:07:00
2846,C2,PS3,Domestic Violence,2021-04-28 22:18:00
2847,C2,PS3,Animals Smugling,2021-04-28 22:19:00
2848,C2,PS3,Theft,2021-04-28 23:03:00
2849,C2,PS3,Threat In Person,2021-04-28 23:19:00
2850,C2,PS3,Dispute,2021-04-29 00:02:00
2851,C2,PS3,Information Against Police,2021-04-29 00:26:00
2852,C2,PS3,Theft,2021-04-29 06:57:00
2853,C2,PS3,Theft,2021-04-29 07:27:00
2854,C2,PS3,Accident,2021-04-29 07:59:00
2855,C2,PS3,Dispute,2021-04-29 08:33:00
2856,C2,PS3,Suspicious Object Information,2021-04-29 09:48:00
2857,C2,PS3,Domestic Violence,2021-04-29 09:52:00
2859,C2,PS3,Medium Fire,2021-04-29 11:25:00
2860,C2,PS3,Dispute,2021-04-29 13:30:00
2861,C2,PS3,Dispute,2021-04-29 13:31:00
2862,C2,PS3,Information Against Police,2021-04-29 13:32:00
2863,C2,PS3,Domestic Violence,2021-04-29 13:58:00
2864,C2,PS3,Domestic Violence,2021-04-29 14:19:00
2865,C2,PS3,Domestic Violence,2021-04-29 18:26:00
2866,C2,PS3,Dispute,2021-04-29 18:46:00
2868,C2,PS3,Threat In Person,2021-04-29 20:30:00
2870,C2,PS3,Accident,2021-04-29 21:47:00
2871,C2,PS3,Threat In Person,2021-04-29 22:06:00
2872,C2,PS3,Dispute,2021-04-29 22:33:00
2873,C2,PS3,Threat In Person,2021-04-29 22:45:00
2874,C2,PS3,Missing,2021-04-29 23:12:00
2875,C2,PS3,Accident,2021-04-29 23:34:00
2876,C2,PS3,Domestic Violence,2021-04-29 23:48:00
2877,C2,PS3,Dispute,2021-04-30 02:56:00
2878,C2,PS3,Domestic Violence,2021-04-30 07:04:00
2879,C2,PS3,Domestic Violence,2021-04-30 08:23:00
2880,C2,PS3,Property Disputes,2021-04-30 08:28:00
2881,C2,PS3,Dispute,2021-04-30 09:11:00
2882,C2,PS3,Dispute,2021-04-30 09:17:00
2883,C2,PS3,,2021-04-30 10:10:00
2884,C2,PS3,Theft,2021-04-30 10:39:00
2885,C2,PS3,Dispute,2021-04-30 11:34:00
2886,C2,PS3,Domestic Violence,2021-04-30 12:44:00
2887,C2,PS3,Dispute,2021-04-30 13:13:00
2888,C2,PS3,Dispute,2021-04-30 15:32:00
2889,C2,PS3,Theft,2021-04-30 17:31:00
2891,C2,PS3,Dispute,2021-04-30 19:59:00
2892,C2,PS3,Domestic Violence,2021-04-30 20:51:00
2893,C2,PS3,Threat In Person,2021-04-30 21:14:00
2894,C2,PS3,Dispute,2021-04-30 22:04:00
2895,C2,PS3,Dispute,2021-04-30 22:10:00
2896,C2,PS3,Domestic Violence,2021-04-30 22:10:00
2897,C2,PS3,Assault/Riot/Commotion,2021-04-30 22:16:00
2898,C2,PS3,Domestic Violence,2021-04-30 22:26:00
2899,C2,PS3,Dispute,2021-04-30 22:28:00
2900,C2,PS3,Domestic Violence,2021-04-30 22:55:00
2901,C2,PS3,Medium Fire,2021-04-30 23:40:00
2902,C2,PS3,Small Fire,2021-04-30 23:40:00
2903,C2,PS3,Medium Fire,2021-04-30 23:46:00
2904,C2,PS3,Dispute,2021-04-30 23:48:00
2906,C2,PS3,Attempted Murder,2021-05-01 00:33:59
2908,C2,PS3,Female Sexual Harrassment,2021-05-01 03:11:48
2909,C2,PS3,Theft,2021-05-01 06:45:30
2910,C2,PS3,Threat In Person,2021-05-01 08:04:39
2911,C2,PS3,Dispute,2021-05-01 08:32:31
2912,C2,PS3,Domestic Violence,2021-05-01 09:03:52
2913,C2,PS3,Property Disputes,2021-05-01 09:26:59
2915,C2,PS3,Dispute,2021-05-01 09:55:20
2916,C2,PS3,Domestic Violence,2021-05-01 10:09:58
2917,C2,PS3,Information Against Police,2021-05-01 11:47:07
2918,C2,PS3,Information Against Police,2021-05-01 12:07:11
2919,C2,PS3,Dispute,2021-05-01 12:31:09
2920,C2,PS3,Kidnap,2021-05-01 13:04:12
2921,C2,PS3,Dispute,2021-05-01 15:06:07
2923,C2,PS3,Theft,2021-05-01 17:05:12
2924,C2,PS3,Dispute,2021-05-01 17:16:14
2925,C2,PS3,Dispute,2021-05-01 17:41:19
2926,C2,PS3,Missing,2021-05-01 17:46:48
2927,C2,PS3,Dispute,2021-05-01 17:51:41
2928,C2,PS3,Dispute,2021-05-01 19:45:07
2929,C2,PS3,Domestic Violence,2021-05-01 19:46:02
2931,C2,PS3,Threat In Person,2021-05-01 22:54:28
2932,C2,PS3,Dispute,2021-05-02 04:26:01
2933,C2,PS3,Property Disputes,2021-05-02 05:39:48
2934,C2,PS3,Information Against Police,2021-05-02 06:33:30
2935,C2,PS3,Dispute,2021-05-02 06:41:41
2936,C2,PS3,Property Disputes,2021-05-02 09:31:16
2937,C2,PS3,Property Disputes,2021-05-02 09:32:29
2938,C2,PS3,Domestic Violence,2021-05-02 09:37:47
2942,C2,PS3,Dispute,2021-05-02 14:20:59
2943,C2,PS3,Domestic Violence,2021-05-02 14:27:04
2945,C2,PS3,Property Disputes,2021-05-02 15:17:21
2946,C2,PS3,Dispute,2021-05-02 17:17:52
2947,C2,PS3,Dispute,2021-05-02 17:28:26
2948,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-05-02 19:35:46
2949,C2,PS3,Dispute,2021-05-02 20:51:41
2950,C2,PS3,Domestic Violence,2021-05-02 21:54:40
2951,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-05-02 22:17:33
2952,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-05-02 23:55:25
2953,C2,PS3,Threat In Person,2021-05-02 23:57:18
2954,C2,PS3,Domestic Violence,2021-05-03 00:03:17
2955,C2,PS3,Dispute,2021-05-03 00:12:47
2956,C2,PS3,Domestic Violence,2021-05-03 01:33:18
2957,C2,PS3,Dispute,2021-05-03 06:47:41
2958,C2,PS3,Missing,2021-05-03 08:51:27
2959,C2,PS3,Domestic Violence,2021-05-03 11:25:02
2960,C2,PS3,Dispute,2021-05-03 11:39:48
2961,C2,PS3,Dispute,2021-05-03 12:43:24
2962,C2,PS3,Domestic Violence,2021-05-03 15:34:35
2963,C2,PS3,Female Harrassment,2021-05-03 20:16:15
2964,C2,PS3,Excise Act Offenses,2021-05-03 20:59:01
2965,C2,PS3,Domestic Violence,2021-05-03 21:50:08
2966,C2,PS3,Dispute,2021-05-03 21:56:53
2967,C2,PS3,Female Harrassment,2021-05-03 22:21:48
2968,C2,PS3,Information Against Police,2021-05-03 22:42:37
2970,C2,PS3,Information Against Police,2021-05-03 23:35:33
2971,C2,PS3,Theft,2021-05-04 00:04:38
2972,C2,PS3,Animals Related,2021-05-04 06:58:43
2973,C2,PS3,Medium Fire,2021-05-04 07:19:53
2975,C2,PS3,Dispute,2021-05-04 11:22:41
2976,C2,PS3,Cyber Crimes,2021-05-04 14:39:56
2977,C2,PS3,Domestic Violence,2021-05-04 14:51:59
2980,C2,PS3,Threat In Person,2021-05-04 21:50:48
2981,C2,PS3,Animals Related,2021-05-04 23:05:17
2982,C2,PS3,Dispute,2021-05-05 07:58:26
2983,C2,PS3,Dispute,2021-05-05 10:07:59
2985,C2,PS3,Dispute,2021-05-05 12:43:06
2986,C2,PS3,Cyber Crimes,2021-05-05 15:17:29
2989,C2,PS3,Cyber Crimes,2021-05-05 16:33:29
2991,C2,PS3,Domestic Violence,2021-05-05 18:42:09
2992,C2,PS3,Domestic Violence,2021-05-05 19:04:44
2994,C2,PS3,Theft,2021-05-05 19:58:41
2995,C2,PS3,Threat In Person,2021-05-05 20:09:25
2996,C2,PS3,Information Against Police,2021-05-05 20:23:49
2997,C2,PS3,Information Against Police,2021-05-05 21:45:31
2998,C2,PS3,Attempted Murder,2021-05-05 22:12:31
2999,C2,PS3,Dispute,2021-05-05 23:40:10
3000,C2,PS3,Information Against Police,2021-05-05 23:41:28
3001,C2,PS3,Dispute,2021-05-06 00:09:06
3002,C2,PS3,Domestic Violence,2021-05-06 00:49:23
3003,C2,PS3,Dispute,2021-05-06 01:15:50
3004,C2,PS3,Domestic Violence,2021-05-06 01:46:28
3005,C2,PS3,Robbery,2021-05-06 10:17:21
3008,C2,PS3,Threat In Person,2021-05-06 12:56:51
3009,C2,PS3,Domestic Violence,2021-05-06 14:12:23
3010,C2,PS3,Cyber Crimes,2021-05-06 14:44:23
3011,C2,PS3,Theft,2021-05-06 15:11:12
3013,C2,PS3,Domestic Violence,2021-05-06 17:02:21
3014,C2,PS3,Theft,2021-05-06 18:31:22
3015,C2,PS3,Female Sexual Harrassment,2021-05-06 19:41:56
3016,C2,PS3,Encroachment,2021-05-06 19:46:56
3017,C2,PS3,Property Disputes,2021-05-06 19:47:58
3018,C2,PS3,Property Disputes,2021-05-06 19:52:34
3019,C2,PS3,Excise Act Offenses,2021-05-06 20:02:35
3020,C2,PS3,Domestic Violence,2021-05-06 20:44:17
3021,C2,PS3,Information Against Police,2021-05-06 22:40:21
3023,C2,PS3,Threat In Person,2021-05-07 06:17:18
3024,C2,PS3,Dispute,2021-05-07 06:20:04
3025,C2,PS3,Dispute,2021-05-07 06:34:00
3026,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-05-07 08:48:51
3027,C2,PS3,Dispute,2021-05-07 08:58:39
3028,C2,PS3,Animals Related,2021-05-07 10:12:50
3029,C2,PS3,Dispute,2021-05-07 10:42:46
3030,C2,PS3,Cyber Crimes,2021-05-07 10:48:39
3032,C2,PS3,Information Against Police,2021-05-07 11:11:55
3033,C2,PS3,Property Disputes,2021-05-07 11:54:06
3034,C2,PS3,Threat In Person,2021-05-07 12:01:20
3037,C2,PS3,Information Against Police,2021-05-07 14:57:06
3038,C2,PS3,Female Harrassment,2021-05-07 15:13:10
3039,C2,PS3,Dispute,2021-05-07 15:23:04
3040,C2,PS3,Dispute,2021-05-07 15:37:50
3041,C2,PS3,Dispute,2021-05-07 15:56:07
3042,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-05-07 16:21:03
3043,C2,PS3,Threat In Person,2021-05-07 17:28:34
3044,C2,PS3,Theft,2021-05-07 18:48:30
3045,C2,PS3,Dispute,2021-05-07 19:27:50
3046,C2,PS3,Dispute,2021-05-07 20:52:31
3047,C2,PS3,Dispute,2021-05-07 21:18:56
3048,C2,PS3,Domestic Violence,2021-05-07 21:40:11
3049,C2,PS3,Dispute,2021-05-07 22:08:49
3050,C2,PS3,Domestic Violence,2021-05-07 22:47:38
3051,C2,PS3,Female Harrassment,2021-05-07 23:31:04
3052,C2,PS3,Female Harrassment,2021-05-08 05:17:23
3053,C2,PS3,Dispute,2021-05-08 06:26:08
3054,C2,PS3,Dispute,2021-05-08 08:13:30
3055,C2,PS3,Threat In Person,2021-05-08 08:50:05
3057,C2,PS3,Missing,2021-05-08 10:20:04
3058,C2,PS3,Differently Abled People,2021-05-08 11:12:14
3059,C2,PS3,Property Disputes,2021-05-08 12:13:25
3060,C2,PS3,Information Against Police,2021-05-08 13:57:55
3061,C2,PS3,Found Deadbody,2021-05-08 15:01:10
3062,C2,PS3,Dispute,2021-05-08 15:48:12
3063,C2,PS3,Threat In Person,2021-05-08 17:48:12
3064,C2,PS3,Dispute,2021-05-08 18:10:11
3066,C2,PS3,Theft,2021-05-08 18:39:55
3068,C2,PS3,Dispute,2021-05-08 19:43:38
3069,C2,PS3,Robbery,2021-05-08 21:11:22
3070,C2,PS3,Dispute,2021-05-08 21:19:47
3071,C2,PS3,Dispute,2021-05-08 21:54:07
3072,C2,PS3,Domestic Violence,2021-05-08 22:01:07
3073,C2,PS3,Information Against Police,2021-05-08 22:09:40
3074,C2,PS3,Female Harrassment,2021-05-08 22:20:59
3075,C2,PS3,Dacoity,2021-05-08 22:54:38
3076,C2,PS3,Female Harrassment,2021-05-09 00:27:25
3077,C2,PS3,Theft,2021-05-09 02:59:35
3078,C2,PS3,Female Harrassment,2021-05-09 04:29:07
3079,C2,PS3,Female Harrassment,2021-05-09 08:53:25
3080,C2,PS3,Dispute,2021-05-09 09:06:21
3081,C2,PS3,Information Against Police,2021-05-09 09:20:08
3082,C2,PS3,Encroachment,2021-05-09 09:24:07
3083,C2,PS3,Information Against Police,2021-05-09 09:35:49
3084,C2,PS3,Information Against Police,2021-05-09 10:41:45
3085,C2,PS3,Dispute,2021-05-09 12:48:04
3086,C2,PS3,Dispute,2021-05-09 13:07:42
3087,C2,PS3,Theft,2021-05-09 13:14:35
3088,C2,PS3,Sos,2021-05-09 15:02:12
3089,C2,PS3,Domestic Violence,2021-05-09 16:34:46
3090,C2,PS3,Threat In Person,2021-05-09 16:39:23
3091,C2,PS3,Suicide,2021-05-09 17:22:51
3092,C2,PS3,Dispute,2021-05-09 18:54:04
3093,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-05-09 20:43:07
3094,C2,PS3,Dispute,2021-05-09 21:20:06
3095,C2,PS3,Threat In Person,2021-05-09 23:11:32
3096,C2,PS3,Dispute,2021-05-10 07:15:46
3097,C2,PS3,Dispute,2021-05-10 10:03:45
3099,C2,PS3,Theft,2021-05-10 10:28:00
3100,C2,PS3,Female Harrassment,2021-05-10 11:36:37
3101,C2,PS3,Property Disputes,2021-05-10 13:03:49
3102,C2,PS3,Threat In Person,2021-05-10 16:27:28
3103,C2,PS3,Dispute,2021-05-10 18:05:11
3104,C2,PS3,Dispute,2021-05-10 18:32:55
3106,C2,PS3,Encroachment,2021-05-10 19:57:47
3108,C2,PS3,Dispute,2021-05-10 23:06:59
3109,C2,PS3,Child Crime(Sexual Abuse),2021-05-11 03:38:31
3110,C2,PS3,Female Harrassment,2021-05-11 08:38:37
3111,C2,PS3,Dispute,2021-05-11 08:38:58
3113,C2,PS3,Dispute,2021-05-11 11:46:12
3114,C2,PS3,Information Against Police,2021-05-11 14:15:23
3115,C2,PS3,Domestic Violence,2021-05-11 15:56:05
3116,C2,PS3,Dispute,2021-05-11 15:57:24
3117,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-05-11 17:16:27
3118,C2,PS3,Encroachment,2021-05-11 17:45:40
3119,C2,PS3,Threat In Person,2021-05-11 18:26:55
3120,C2,PS3,Threat In Person,2021-05-11 18:35:06
3122,C2,PS3,Dispute,2021-05-11 19:56:26
3123,C2,PS3,Threat In Person,2021-05-11 20:05:55
3124,C2,PS3,Dispute,2021-05-11 20:10:24
3125,C2,PS3,Property Disputes,2021-05-11 20:22:29
3126,C2,PS3,Information Against Police,2021-05-11 20:28:55
3127,C2,PS3,Dispute,2021-05-11 20:59:48
3128,C2,PS3,Animals Related,2021-05-11 21:43:24
3129,C2,PS3,Dispute,2021-05-11 21:46:28
3130,C2,PS3,Animals Related,2021-05-11 22:19:51
3131,C2,PS3,Dispute,2021-05-11 22:23:04
3133,C2,PS3,Domestic Violence,2021-05-11 23:30:41
3134,C2,PS3,Animals Related,2021-05-12 05:14:00
3135,C2,PS3,Threat In Person,2021-05-12 06:30:35
3136,C2,PS3,Theft,2021-05-12 08:10:33
3137,C2,PS3,Threat In Person,2021-05-12 09:52:21
3138,C2,PS3,Theft,2021-05-12 11:49:23
3139,C2,PS3,Domestic Violence,2021-05-12 13:12:28
3140,C2,PS3,Dispute,2021-05-12 14:37:51
3141,C2,PS3,Dispute,2021-05-12 14:45:56
3142,C2,PS3,Domestic Violence,2021-05-12 14:54:03
3143,C2,PS3,Theft,2021-05-12 15:11:55
3144,C2,PS3,Theft,2021-05-12 15:16:24
3145,C2,PS3,Dispute,2021-05-12 16:11:10
3146,C2,PS3,Dispute,2021-05-12 16:59:09
3147,C2,PS3,Dispute,2021-05-12 17:47:19
3148,C2,PS3,Theft,2021-05-12 17:50:21
3149,C2,PS3,Dispute,2021-05-12 18:16:01
3150,C2,PS3,Dispute,2021-05-12 18:17:39
3151,C2,PS3,Information Against Police,2021-05-12 19:02:52
3153,C2,PS3,Excise Act Offenses,2021-05-12 19:18:07
3154,C2,PS3,Dispute,2021-05-12 19:40:40
3155,C2,PS3,Threat In Person,2021-05-12 20:14:13
3156,C2,PS3,Threat In Person,2021-05-12 20:19:22
3157,C2,PS3,Dispute,2021-05-12 20:52:42
3158,C2,PS3,Female Sexual Harrassment,2021-05-12 20:55:54
3159,C2,PS3,Threat In Person,2021-05-12 20:56:13
3160,C2,PS3,Dispute,2021-05-12 21:01:48
3161,C2,PS3,Threat In Person,2021-05-12 21:19:52
3162,C2,PS3,Information Against Police,2021-05-12 22:56:44
3163,C2,PS3,Dispute,2021-05-13 03:09:14
3164,C2,PS3,Domestic Violence,2021-05-13 05:16:10
3165,C2,PS3,Female Harrassment,2021-05-13 07:37:26
3166,C2,PS3,Dispute,2021-05-13 08:36:18
3167,C2,PS3,Dispute,2021-05-13 09:10:15
3169,C2,PS3,Animals Related,2021-05-13 12:42:29
3170,C2,PS3,Dispute,2021-05-13 13:06:45
3171,C2,PS3,Dispute,2021-05-13 13:17:32
3173,C2,PS3,Domestic Violence,2021-05-13 13:40:54
3174,C2,PS3,Dispute,2021-05-13 13:45:02
3175,C2,PS3,Domestic Violence,2021-05-13 13:50:02
3176,C2,PS3,Domestic Violence,2021-05-13 13:58:13
3177,C2,PS3,Dispute,2021-05-13 14:22:00
3178,C2,PS3,Dispute,2021-05-13 15:00:32
3179,C2,PS3,Dispute,2021-05-13 15:10:24
3180,C2,PS3,Dispute,2021-05-13 15:17:27
3181,C2,PS3,Threat In Person,2021-05-13 16:42:09
